"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19988146,"08/06/2022 07:26:00 PM","08/06/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","VALLEY CIRCLE BLVD AND EL CANON AVE, CALABASAS, CA 91301","VALLEY CIRCLE BLVD AND EL CANON AVE","CALABASAS","91301","922-04394-2248","2248","04394","NO","CA0190022","MALIBU/LOST HILLS",,,2
19991397,"08/10/2022 12:30:00 AM","08/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","KANAN RD AND 101 FWY, AGOURA HILLS, CA","KANAN RD AND 101 FWY","AGOURA HILLS",,"922-04470-2221","2221","04470","NO","CA0190022","MALIBU/LOST HILLS",-118.76,34.144,2
19992540,"08/11/2022 05:45:00 AM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","MALIBU CANYON RD AND MULHOLLAND HWY, CALABASAS, CA","MALIBU CANYON RD AND MULHOLLAND HWY","CALABASAS",,"922-04492-2244","2244","04492","NO","CA0190022","MALIBU/LOST HILLS",,,2
19995174,"08/14/2022 08:51:00 AM","08/14/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","COASTLINE DR AND PACIFIC COAST HWY, MALIBU, CA 90265","COASTLINE DR AND PACIFIC COAST HWY","MALIBU","90265","922-04542-1018","1018","04542","NO","CA0190022","MALIBU/LOST HILLS",-118.567,34.041,2
20005368,"08/25/2022 10:00:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-01658-5800","5800","01658","NO","CA01900U2","TTCF",,,2
19995735,"08/15/2022 07:20:00 AM","08/15/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","26400 RONDELL ST, CALABASAS, CA 91302","26400 RONDELL ST","CALABASAS","91302","922-04550-2243","2243","04550","NO","CA0190022","MALIBU/LOST HILLS",,,2
19996197,"08/15/2022 03:00:00 PM","08/15/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","CROSS CREEK RD AND PACIFIC COAST HWY, MALIBU, CA 90265","CROSS CREEK RD AND PACIFIC COAST HWY","MALIBU","90265","922-04558-1015","1015","04558","NO","CA0190022","MALIBU/LOST HILLS",-118.685,34.034,2
20005116,"08/17/2022 12:00:00 AM","08/24/2022","DISORDERLY CONDUCT","217","DISORDERLY CONDUCT: Telephone Annoyance","4000 WATSON PLAZA DR, LAKEWOOD, CA 90712","4000 WATSON PLAZA DR","LAKEWOOD","90712","922-16780-1323","1323","16780","NO","CA0190013","LAKEWOOD",-118.154,33.831,2
20001847,"08/21/2022 05:07:00 PM","08/21/2022","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","100 CITADEL DR, COMMERCE, CA 90040","100 CITADEL DR","COMMERCE","90040","022-12510-0245","0245","12510","NO","CA0190002","EAST LOS ANGELES",-118.152,34.005,2
20002725,"08/22/2022 04:51:45 PM","08/22/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-11828-0617","0617","11828","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19994803,"08/13/2022 05:00:00 PM","08/13/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ROSECRANS AVE AND CROSSDALE AVE, NORWALK, CA 90650","ROSECRANS AVE AND CROSSDALE AVE","NORWALK","90650","922-09568-0453","0453","09568","NO","CA0190004","NORWALK",-118.097,33.902,2
20003720,"08/23/2022 05:20:16 PM","08/23/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-11890-0617","0617","11890","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19988190,"08/06/2022 07:49:00 PM","08/06/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SOLEDAD CYN AND SAND CYN, CANYON COUNTRY, CA","SOLEDAD CYN AND SAND CYN","CANYON COUNTRY",,"922-10947-0632","0632","10947","NO","CA0190006","SANTA CLARITA VALLEY",-118.423,34.426,2
19987423,"08/06/2022 01:10:00 AM","08/06/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","AVENUE J AND 15TH ST E, LANCASTER, CA","AVENUE J AND 15TH ST E","LANCASTER",,"922-13548-1135","1135","13548","NO","CA0190024","LANCASTER",-118.156,34.689,2
19988418,"08/07/2022 02:53:00 AM","08/07/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","MARKET ST AND RAILROAD AVE, NEWHALL, CA","MARKET ST AND RAILROAD AVE","NEWHALL",,"922-10956-0622","0622","10956","NO","CA0190006","SANTA CLARITA VALLEY",-118.527,34.378,2
20003879,"08/23/2022 08:24:49 PM","08/23/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-11900-0625","0625","11900","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19987985,"08/06/2022 04:00:00 PM","08/06/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","15500 EUCALYPTUS AVE, BELLFLOWER, CA 90706","15500 EUCALYPTUS AVE","BELLFLOWER","90706","022-15531-1337","1337","15531","NO","CA0190013","LAKEWOOD",-118.122,33.891,2
20003921,"08/23/2022 09:15:41 PM","08/23/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-11906-0644","0644","11906","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19994056,"08/12/2022 05:57:00 PM","08/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","MAGIC MOUNTAIN PKWY AND RAILROAD AVE, VALENCIA, CA","MAGIC MOUNTAIN PKWY AND RAILROAD AVE","VALENCIA",,"922-11311-0622","0622","11311","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19996247,"08/15/2022 12:30:00 PM","08/15/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","19300 SOLEDAD CYN RD, CANYON COUNTRY, CA","19300 SOLEDAD CYN RD","CANYON COUNTRY",,"922-11442-0612","0612","11442","NO","CA0190006","SANTA CLARITA VALLEY",-118.473,34.414,1
20000202,"08/19/2022 11:00:00 AM","08/19/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","31500 VALLEY CREEK RD, CASTAIC, CA 91384","31500 VALLEY CREEK RD","CASTAIC","91384","922-11685-0675","0675","11685","NO","CA0190006","SANTA CLARITA VALLEY",,,2
20006179,"08/25/2022 10:20:00 AM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-01662-5800","5800","01662","NO","CA01900U2","TTCF",,,2
20003109,"08/23/2022 04:42:00 AM","08/23/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1900 DURFEE AVE, SOUTH EL MONTE, CA 91733","1900 DURFEE AVE","SOUTH EL MONTE","91733","922-09587-0562","0562","09587","NO","CA0190005","TEMPLE",-118.031,34.044,1
20005357,"08/24/2022 11:47:38 PM","08/24/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DATE AVE AND PILLSBURY, LANCASTER, CA","DATE AVE AND PILLSBURY","LANCASTER",,"922-14751-1122","1122","14751","NO","CA0190024","LANCASTER",-118.139,34.69,2
20006312,"08/25/2022 05:17:29 PM","08/25/2022","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor",,,,,"922-11984-0628","0628","11984","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19994003,"07/30/2022 06:55:00 PM","08/12/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","3900 SAN FELIPE CT, PALMDALE, CA 93550","3900 SAN FELIPE CT","PALMDALE","93550","922-10633-2610","2610","10633","NO","CA01900W9","PALMDALE",,,2
19991277,"08/09/2022 09:11:16 PM","08/09/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","GIFFORD AND SLAUSON, MAYWOOD, CA","GIFFORD AND SLAUSON","MAYWOOD",,"922-11846-0250","0250","11846","NO","CA0190002","EAST LOS ANGELES",-118.192,33.987,1
20001324,"08/20/2022 07:30:00 PM","08/20/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","18700 AMAR RD, WALNUT, CA 91789","18700 AMAR RD","WALNUT","91789","922-06026-2917","2917","06026","NO","CA0190020","WALNUT",,,2
20005428,"08/25/2022 01:05:00 AM","08/25/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","GARVEY AVE AND SAN GABRIEL BLVD, ROSEMEAD, CA 91770","GARVEY AVE AND SAN GABRIEL BLVD","ROSEMEAD","91770","922-09665-0533","0533","09665","NO","CA0190005","TEMPLE",-118.09,34.062,2
19991329,"08/09/2022 10:55:00 PM","08/09/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","10TH ST E AND E AVENUE Q, PALMDALE, CA","10TH ST E AND E AVENUE Q","PALMDALE",,"922-10457-2610","2610","10457","NO","CA01900W9","PALMDALE",-118.112,34.587,2
19988229,"08/06/2022 04:40:00 PM","08/06/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.",,,,,"022-02411-5100","5100","02411","NO","CA0190058","MEN'S CENTRAL JAIL",,,1
20005829,"08/25/2022 09:44:00 AM","08/25/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","14700 SAN ARDO DR, LA MIRADA, CA","14700 SAN ARDO DR","LA MIRADA",,"922-10134-0470","0470","10134","NO","CA0190004","NORWALK",-118.016,33.89,2
19997558,"08/16/2022 07:30:00 PM","08/16/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","17900 GOOSEBERRY DR, ROWLAND HEIGHTS, CA 91748","17900 GOOSEBERRY DR","ROWLAND HEIGHTS","91748","022-05900-2930","2930","05900","NO","CA0190020","WALNUT",-117.916,33.974,1
20006391,"08/25/2022 01:52:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"922-01663-5800","5800","01663","NO","CA01900U2","TTCF",,,2
19994040,"06/27/2022 12:00:00 AM","08/12/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","800 E PALMDALE BLVD, PALMDALE, CA","800 E PALMDALE BLVD","PALMDALE",,"922-10637-2610","2610","10637","NO","CA01900W9","PALMDALE",-118.115,34.579,2
19986111,"08/04/2022 07:00:00 PM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SOLEDAD CANYON RD AND CROSSGLADE AVE, SANTA CLARITA, CA","SOLEDAD CANYON RD AND CROSSGLADE AVE","SANTA CLARITA",,"922-10832-0612","0612","10832","NO","CA0190006","SANTA CLARITA VALLEY",-118.466,34.415,2
19986267,"08/04/2022 10:53:00 PM","08/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","26200 BOUQUET CANYON RD, SANTA CLARITA, CA","26200 BOUQUET CANYON RD","SANTA CLARITA",,"922-10842-0647","0647","10842","NO","CA0190006","SANTA CLARITA VALLEY",-118.541,34.421,2
20006297,"08/25/2022 03:48:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","1300 E LAS TUNAS DR, SAN GABRIEL, CA 91776","1300 E LAS TUNAS DR","SAN GABRIEL","91776","922-09690-0522","0522","09690","NO","CA0190005","TEMPLE",-118.077,34.103,2
19991415,"08/10/2022 12:33:00 AM","08/10/2022","VEHICLE / BOATING LAWS","252","VEHICLE AND BOATING LAWS: Felony","98TH ST AND VERMONT AVE, LOS ANGELES, CA","98TH ST AND VERMONT AVE","LOS ANGELES",,"922-06694-0371","0371","06694","NO","CA0190003","SOUTH LOS ANGELES",-118.291,33.946,2
20001003,"08/20/2022 11:19:00 AM","08/20/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","4100 LIVE OAK AVE, ARCADIA, CA 91006","4100 LIVE OAK AVE","ARCADIA","91006","022-09495-0584","0584","09495","NO","CA0190005","TEMPLE",-118.013,34.109,2
19988890,"08/07/2022 02:20:00 PM","08/07/2022","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)",,,,,"922-02417-5100","5100","02417","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19987602,"08/06/2022 08:34:55 AM","08/06/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","25800 MCBEAN PKWY, VALENCIA, CA","25800 MCBEAN PKWY","VALENCIA",,"922-10924-0622","0622","10924","NO","CA0190006","SANTA CLARITA VALLEY",-118.551,34.402,2
19990500,"08/09/2022 03:49:00 AM","08/09/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","APPLE ST AND LYONS AVE, NEWHALL, CA","APPLE ST AND LYONS AVE","NEWHALL",,"922-11105-0624","0624","11105","NO","CA0190006","SANTA CLARITA VALLEY",-118.542,34.379,2
19992365,"08/10/2022 10:11:00 PM","08/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","19300 SOLEDAD CANYON RD, SANTA CLARITA, CA","19300 SOLEDAD CANYON RD","SANTA CLARITA",,"922-11194-0612","0612","11194","NO","CA0190006","SANTA CLARITA VALLEY",-118.473,34.417,2
20003974,"08/23/2022 10:34:26 PM","08/23/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","3900 HUBBARD, LOS ANGELES, CA","3900 HUBBARD","LOS ANGELES",,"022-12635-0277","0277","12635","NO","CA0190002","EAST LOS ANGELES",-118.187,34.026,1
19998299,"08/12/2022 01:15:00 AM","08/17/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","31500 LINDERO CANYON RD, WESTLAKE VILLAGE, CA","31500 LINDERO CANYON RD","WESTLAKE VILLAGE",,"922-04595-2260","2260","04595","NO","CA0190022","MALIBU/LOST HILLS",-118.807,34.145,1
19992448,"08/11/2022 12:35:00 AM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","NEWHALL AVE AND YVETTE LN, SANTA CLARITA, CA","NEWHALL AVE AND YVETTE LN","SANTA CLARITA",,"922-11199-0625","0625","11199","NO","CA0190006","SANTA CLARITA VALLEY",-118.541,34.39,2
19993240,"08/11/2022 08:25:27 PM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","GOLDEN TRIANGLE RD AND CARL BOYER DR, SANTA CLARITA, CA","GOLDEN TRIANGLE RD AND CARL BOYER DR","SANTA CLARITA",,"922-11253-0616","0616","11253","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19993328,"08/11/2022 10:14:00 PM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SIERRA HWY AND RAQUET CT, CASTAIC, CA","SIERRA HWY AND RAQUET CT","CASTAIC",,"922-11260-0631","0631","11260","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19988663,"08/07/2022 11:11:30 AM","08/07/2022","VANDALISM","263","VANDALISM FELONY","300 N MARIANNA AVE, LOS ANGELES, CA 90022","300 N MARIANNA AVE","LOS ANGELES","90022","922-11687-0280","0280","11687","NO","CA0190002","EAST LOS ANGELES",-118.175,34.039,2
19993360,"08/11/2022 10:22:00 PM","08/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LYONS AVE AND WILEY CANYON, SANTA CLARITA, CA","LYONS AVE AND WILEY CANYON","SANTA CLARITA",,"922-11263-0628","0628","11263","NO","CA0190006","SANTA CLARITA VALLEY",-118.558,34.378,2
19995474,"08/14/2022 06:56:00 PM","08/14/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","RUETHER AVE AND SOLEDAD CANYON RD, CANYON COUNTRY, CA","RUETHER AVE AND SOLEDAD CANYON RD","CANYON COUNTRY",,"922-11413-0610","0610","11413","NO","CA0190006","SANTA CLARITA VALLEY",-118.498,34.42,2
19995525,"08/14/2022 08:51:17 PM","08/14/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","23000 BOUQUET CYN RD, SAUGUS, CA","23000 BOUQUET CYN RD","SAUGUS",,"922-11417-0644","0644","11417","NO","CA0190006","SANTA CLARITA VALLEY",,,2
20005383,"08/24/2022 11:23:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","14600 SYBLE AVE, BELLFLOWER, CA 90706","14600 SYBLE AVE","BELLFLOWER","90706","022-16797-1332","1332","16797","NO","CA0190013","LAKEWOOD",-118.141,33.901,2
19995950,"08/15/2022 10:00:00 AM","08/15/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LOST CANYON RD AND SOLEDAD CANYON RD, SANTA CLARITA, CA","LOST CANYON RD AND SOLEDAD CANYON RD","SANTA CLARITA",,"922-11431-0633","0633","11431","NO","CA0190006","SANTA CLARITA VALLEY",-118.437,34.419,2
20006563,"08/25/2022 08:30:00 PM","08/25/2022","NON-AGGRAVATED ASSAULTS","149","ASSAULT, NON-AGG: Child Assault","3300 DELTA AVE, ROSEMEAD, CA 91770","3300 DELTA AVE","ROSEMEAD","91770","022-09708-0533","0533","09708","NO","CA0190005","TEMPLE",-118.085,34.068,2
20002888,"08/22/2022 06:37:30 PM","08/22/2022","LARCENY THEFT","385","THEFT, PETTY: Auto Parts And Accessories","10800 ALONDRA BLVD, CERRITOS, CA","10800 ALONDRA BLVD","CERRITOS",,"922-03393-2310","2310","03393","NO","CA01900R7","CERRITOS",-118.103,33.885,1
20006785,"08/26/2022 09:30:00 AM","08/26/2022","VANDALISM","264","VANDALISM: Graffiti/Tagging","1200 N HACIENDA BLVD, LA PUENTE, CA","1200 N HACIENDA BLVD","LA PUENTE",,"922-09465-1432","1432","09465","NO","CA0190014","INDUSTRY",-117.949,34.042,2
20006845,"08/26/2022 10:27:00 AM","08/26/2022","LIQUOR LAWS","199","TOBACCO LAWS: Furnishing Tobacco to Minors","2200 FOOTHILL BLVD, LA CRESCENTA, CA 91214","2200 FOOTHILL BLVD","LA CRESCENTA","91214","922-01631-1260","1260","01631","NO","CA0190012","CRESCENTA VALLEY",-118.227,34.217,2
19993324,"08/11/2022 09:48:00 PM","08/11/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","PARK ST AND GLADYS AVE, ROSEMEAD, CA 91770","PARK ST AND GLADYS AVE","ROSEMEAD","91770","022-09133-0533","0533","09133","YES","CA0190005","TEMPLE",-118.089,34.064,2
20002237,"08/22/2022 07:37:30 AM","08/22/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","13900 BETTENCOURT, CERRITOS, CA 90703","13900 BETTENCOURT","CERRITOS","90703","922-03380-2319","2319","03380","NO","CA01900R7","CERRITOS",-118.035,33.877,1
20000892,"08/20/2022 05:40:00 AM","08/20/2022","VANDALISM","263","VANDALISM FELONY","11100 ARTEISA BLVD, CERRITOS, CA 90703","11100 ARTEISA BLVD","CERRITOS","90703","922-03344-2310","2310","03344","NO","CA01900R7","CERRITOS",-118.095,33.87,2
20006861,"08/26/2022 10:30:00 AM","08/26/2022","VANDALISM","263","VANDALISM FELONY","7900 SALT LAKE AVE, CUDAHY, CA 90201","7900 SALT LAKE AVE","CUDAHY","90201","922-12794-0261","0261","12794","NO","CA0190002","EAST LOS ANGELES",-118.193,33.963,2
20002581,"08/22/2022 01:56:00 PM","08/22/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","12200 CUESTA DR, CERRITOS, CA 90703","12200 CUESTA DR","CERRITOS","90703","022-03388-2318","2318","03388","NO","CA01900R7","CERRITOS",-118.071,33.878,1
20002582,"08/22/2022 01:30:00 PM","08/22/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","12200 CUESTA DR, CERRITOS, CA","12200 CUESTA DR","CERRITOS",,"022-03389-2318","2318","03389","NO","CA01900R7","CERRITOS",-118.071,33.878,1
20006994,"08/26/2022 06:22:00 AM","08/26/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","5500 OLYMPIC BLVD, COMMERCE, CA 90040","5500 OLYMPIC BLVD","COMMERCE","90040","922-12806-0242","0242","12806","NO","CA0190002","EAST LOS ANGELES",-118.153,34.015,1
19995462,"08/14/2022 05:30:00 PM","08/14/2022","VANDALISM","261","VANDALISM MISD","44100 20TH ST W, LANCASTER, CA","44100 20TH ST W","LANCASTER",,"922-14070-1126","1126","14070","NO","CA0190024","LANCASTER",-118.165,34.684,2
20006864,"06/11/2022 06:00:00 AM","08/26/2022","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","400 S HUMPHREYS AVE, LOS ANGELES, CA 90023","400 S HUMPHREYS AVE","LOS ANGELES","90023","922-12795-0283","0283","12795","NO","CA0190002","EAST LOS ANGELES",-118.172,34.03,1
20004862,"08/24/2022 03:59:00 PM","08/24/2022","NON-AGGRAVATED ASSAULTS","149","ASSAULT, NON-AGG: Child Assault","3200 IVAR AVE, ROSEMEAD, CA 91770","3200 IVAR AVE","ROSEMEAD","91770","022-09643-0534","0534","09643","NO","CA0190005","TEMPLE",-118.075,34.067,2
20006884,"08/01/2022 12:00:00 AM","08/26/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","400 SYDNEY DR, LOS ANGELES, CA 90022","400 SYDNEY DR","LOS ANGELES","90022","922-12798-0283","0283","12798","NO","CA0190002","EAST LOS ANGELES",-118.173,34.029,2
20006568,"08/25/2022 08:12:00 PM","08/25/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","8400 VALLEY BLVD, ROSEMEAD, CA 91770","8400 VALLEY BLVD","ROSEMEAD","91770","922-09709-0531","0531","09709","NO","CA0190005","TEMPLE",-118.084,34.079,1
20005990,"08/24/2022 05:00:00 AM","08/25/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","2200 SAYBROOK AVE, COMMERCE, CA 90040","2200 SAYBROOK AVE","COMMERCE","90040","922-12724-0245","0245","12724","NO","CA0190002","EAST LOS ANGELES",-118.137,34.002,1
20005133,"08/24/2022 03:30:00 PM","08/24/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","100 N GAGE AVE, LOS ANGELES, CA 90063","100 N GAGE AVE","LOS ANGELES","90063","022-12691-0276","0276","12691","NO","CA0190002","EAST LOS ANGELES",-118.184,34.036,2
20006609,"08/26/2022 12:30:00 AM","08/26/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","EMERSON PL AND JACKSON AVE, ROSEMEAD, CA 91770","EMERSON PL AND JACKSON AVE","ROSEMEAD","91770","022-09711-0532","0532","09711","NO","CA0190005","TEMPLE",-118.103,34.066,2
20001295,"08/17/2022 12:30:00 AM","08/20/2022","BURGLARY","062","BURGLARY, RESIDENCE: Night, Entry No Force","13800 E AVENUE G-2, LAKE LOS ANGELES, CA","13800 E AVENUE G-2","LAKE LOS ANGELES",,"922-14488-1197","1197","14488","NO","CA0190024","LANCASTER",-117.881,34.732,1
20001814,"08/21/2022 06:27:00 AM","08/21/2022","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","1300 W JACKMAN ST, LANCASTER, CA","1300 W JACKMAN ST","LANCASTER",,"922-14513-1125","1125","14513","NO","CA0190024","LANCASTER",-118.153,34.701,1
20004380,"08/23/2022 02:15:00 PM","08/24/2022","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","4900 JILLSON ST, COMMERCE, CA 90040","4900 JILLSON ST","COMMERCE","90040","922-12660-0244","0244","12660","NO","CA0190002","EAST LOS ANGELES",-118.169,34.006,1
20006663,"08/26/2022 03:32:00 AM","08/26/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","21700 GATEWAY CENTER DR, DIAMOND BAR, CA 91765","21700 GATEWAY CENTER DR","DIAMOND BAR","91765","922-06205-2924","2924","06205","NO","CA0190020","WALNUT",-117.833,34.001,2
20002022,"08/21/2022 04:30:00 PM","08/21/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","2800 W AVENUE L, LANCASTER, CA","2800 W AVENUE L","LANCASTER",,"922-14534-1192","1192","14534","NO","CA0190024","LANCASTER",-118.181,34.66,1
